---,Actor,Location,Rotation,Scale,Mesh,Materials
Row_375,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_376,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_377,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-150000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_378,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_379,Class'/Script/Engine.StaticMeshActor',"(X=150000.000000,Y=30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_380,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_381,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_382,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=-30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_383,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=0.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_384,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_385,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_386,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_387,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_388,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=150000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_389,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_390,Class'/Script/Engine.StaticMeshActor',"(X=150000.000000,Y=60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_391,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_392,Class'/Script/Engine.StaticMeshActor',"(X=-240000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_393,Class'/Script/Engine.StaticMeshActor',"(X=-210000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_394,Class'/Script/Engine.StaticMeshActor',"(X=-180000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_395,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_396,Class'/Script/Engine.StaticMeshActor',"(X=-120000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_397,Class'/Script/Engine.StaticMeshActor',"(X=-90000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_398,Class'/Script/Engine.StaticMeshActor',"(X=-60000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_399,Class'/Script/Engine.StaticMeshActor',"(X=-30000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_400,Class'/Script/Engine.StaticMeshActor',"(X=0.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_401,Class'/Script/Engine.StaticMeshActor',"(X=-90000.000000,Y=-180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_402,Class'/Script/Engine.StaticMeshActor',"(X=30000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_403,Class'/Script/Engine.StaticMeshActor',"(X=60000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_404,Class'/Script/Engine.StaticMeshActor',"(X=90000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_405,Class'/Script/Engine.StaticMeshActor',"(X=120000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_406,Class'/Script/Engine.StaticMeshActor',"(X=150000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_407,Class'/Script/Engine.StaticMeshActor',"(X=150000.000000,Y=210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_408,Class'/Script/Engine.StaticMeshActor',"(X=180000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_409,Class'/Script/Engine.StaticMeshActor',"(X=180000.000000,Y=210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_410,Class'/Script/Engine.StaticMeshActor',"(X=180000.000000,Y=180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_411,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_412,Class'/Script/Engine.StaticMeshActor',"(X=-180000.000000,Y=-60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_413,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_414,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_415,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=150000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_416,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_417,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_418,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_419,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_420,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=0.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_421,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_422,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_423,Class'/Script/Engine.StaticMeshActor',"(X=-180000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_424,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_425,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_426,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-150000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_427,Class'/Script/Engine.StaticMeshActor',"(X=210000.000000,Y=-180000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_428,Class'/Script/Engine.StaticMeshActor',"(X=330000.000000,Y=-210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_429,Class'/Script/Engine.StaticMeshActor',"(X=300000.000000,Y=-210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_430,Class'/Script/Engine.StaticMeshActor',"(X=270000.000000,Y=-210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_431,Class'/Script/Engine.StaticMeshActor',"(X=240000.000000,Y=-210000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_432,Class'/Script/Engine.StaticMeshActor',"(X=330000.000000,Y=-240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_433,Class'/Script/Engine.StaticMeshActor',"(X=300000.000000,Y=-240000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_434,Class'/Script/Engine.StaticMeshActor',"(X=-210000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_435,Class'/Script/Engine.StaticMeshActor',"(X=120000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_436,Class'/Script/Engine.StaticMeshActor',"(X=90000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_437,Class'/Script/Engine.StaticMeshActor',"(X=60000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_438,Class'/Script/Engine.StaticMeshActor',"(X=30000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_439,Class'/Script/Engine.StaticMeshActor',"(X=0.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_440,Class'/Script/Engine.StaticMeshActor',"(X=-30000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_441,Class'/Script/Engine.StaticMeshActor',"(X=-60000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_442,Class'/Script/Engine.StaticMeshActor',"(X=-90000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_443,Class'/Script/Engine.StaticMeshActor',"(X=-120000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_444,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_445,Class'/Script/Engine.StaticMeshActor',"(X=-90000.000000,Y=90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_446,Class'/Script/Engine.StaticMeshActor',"(X=-120000.000000,Y=90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_447,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_448,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_449,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_450,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=0.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_451,Class'/Script/Engine.StaticMeshActor',"(X=-120000.000000,Y=-30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_452,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=-30000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_453,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=-60000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_454,Class'/Script/Engine.StaticMeshActor',"(X=-120000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_455,Class'/Script/Engine.StaticMeshActor',"(X=-150000.000000,Y=-90000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_456,Class'/Script/Engine.StaticMeshActor',"(X=120000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_457,Class'/Script/Engine.StaticMeshActor',"(X=90000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_458,Class'/Script/Engine.StaticMeshActor',"(X=60000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_459,Class'/Script/Engine.StaticMeshActor',"(X=30000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
Row_460,Class'/Script/Engine.StaticMeshActor',"(X=-30000.000000,Y=-120000.000000,Z=300.000000)","(Pitch=0.000000,Yaw=90.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Tiles/Water.Water'","(Material'""/Game/Tiles/Water_Ocean1""')"
